Date,Open,High,Low,Close,Volume
1999-03-23,162.50,167.50,160.00,166.00,14207597
1999-03-24,165.00,175.00,160.25,170.15,36758664
1999-03-25,171.00,175.00,171.00,173.00,56413849
1999-03-26,170.00,172.00,165.50,169.00,25125547
1999-03-29,167.75,173.25,166.25,170.75,17228802
1999-03-30,172.25,173.00,163.00,166.00,20231047
1999-03-31,164.50,167.00,163.50,165.96,14260942
1999-04-01,162.50,167.75,161.50,165.70,17054510
1999-04-06,167.50,169.50,160.00,160.00,13692801
1999-04-07,162.50,165.00,160.25,161.50,10490431
1999-04-08,162.00,164.50,157.00,161.31,21101449
1999-04-09,160.00,164.00,152.00,155.40,34474352
1999-04-12,156.50,171.00,155.00,159.50,36389061
1999-04-13,164.25,171.50,162.50,169.50,56335820
1999-04-14,171.00,177.00,169.00,171.25,50968425
1999-04-15,169.75,173.75,163.00,167.50,27296753
1999-04-16,169.50,183.50,167.75,181.50,76622048
1999-04-19,182.00,188.00,174.50,179.75,14482360
1999-04-20,176.00,182.50,174.00,177.75,28349584
1999-04-21,177.00,192.00,176.00,185.58,39687647
1999-04-22,191.50,198.00,188.00,193.61,60680666
1999-04-23,192.75,199.25,187.50,192.78,38691920
1999-04-26,195.25,196.00,190.00,190.75,31586544
1999-04-27,190.00,192.00,185.25,186.64,21620242
1999-04-28,186.25,187.50,184.25,186.00,32236165
1999-04-29,184.50,186.00,177.00,178.00,53254238
1999-04-30,179.25,185.50,178.50,184.75,27191220
1999-05-04,187.75,194.00,186.50,192.65,21042027
1999-05-05,191.25,193.00,185.50,188.75,12798168
1999-05-06,189.50,191.75,188.50,190.00,37698375
1999-05-07,190.50,193.00,184.00,189.00,19419356
1999-05-10,188.00,191.00,181.50,184.00,22591582
1999-05-11,183.00,192.00,183.00,190.50,39336880
1999-05-12,190.75,192.00,184.50,185.25,18237419
1999-05-13,186.00,191.00,185.00,187.50,11408487
1999-05-14,187.75,189.00,181.75,184.81,31224480
1999-05-17,184.50,188.75,180.25,183.56,15997747
1999-05-18,185.00,186.00,180.00,182.56,12172147
1999-05-19,183.00,184.00,180.00,182.00,14665232
1999-05-20,183.00,186.00,175.00,178.30,16386217
1999-05-21,178.75,180.75,173.00,177.00,15253480
1999-05-24,180.00,182.00,174.50,177.77,31282836
1999-05-25,172.25,175.25,171.00,172.50,35559619
1999-05-26,171.75,175.00,171.00,172.16,25180632
1999-05-27,174.00,182.75,172.50,181.50,34272982
1999-05-28,182.75,185.00,179.00,181.75,22683199
1999-06-01,184.75,187.00,181.50,184.07,30890899
1999-06-02,185.75,187.00,184.00,185.67,14416242
1999-06-03,184.50,186.00,183.00,184.00,8999654
1999-06-04,181.50,189.00,181.00,186.20,14935282
1999-06-07,187.00,188.75,185.75,187.57,11155591
1999-06-08,186.75,189.50,183.00,184.75,8603230
1999-06-09,184.00,187.50,182.50,186.80,28034346
1999-06-10,185.25,189.00,185.25,187.63,45516550
1999-06-11,189.00,191.50,188.00,191.25,21169279
1999-06-14,186.00,183.50,174.00,177.80,59633175
1999-06-15,177.50,182.00,177.00,178.91,27268291
1999-06-16,181.50,184.00,171.50,172.65,30669519
1999-06-17,173.75,174.50,163.75,166.25,41025795
1999-06-18,166.00,173.00,165.00,171.00,34542384
1999-06-21,173.75,176.00,172.00,174.62,15201781
1999-06-22,173.50,175.25,168.00,172.17,37955894
1999-06-23,173.00,174.00,164.00,168.70,41735163
1999-06-24,171.00,172.50,166.25,168.50,24720834
1999-06-25,166.75,169.50,164.00,167.00,12647577
1999-06-28,168.25,170.50,167.00,168.39,17695598
1999-06-29,170.25,171.50,164.50,166.00,17393391
1999-06-30,168.50,170.00,160.00,164.30,26044931
1999-07-01,166.50,167.50,162.50,165.75,25961741
1999-07-02,165.50,171.50,163.50,170.00,16340689
1999-07-05,169.75,174.00,168.00,172.75,25561178
1999-07-06,173.75,175.00,170.00,172.02,15723979
1999-07-07,175.00,175.00,169.00,170.70,33887449
1999-07-08,172.50,174.00,169.00,169.50,14943022
1999-07-09,168.00,171.00,164.50,166.14,13144851
1999-07-12,166.50,170.00,165.25,167.00,26292183
1999-07-13,170.00,170.00,162.50,165.02,39893664
1999-07-14,164.75,168.00,163.00,165.83,58870067
1999-07-15,165.00,168.00,162.50,167.30,21605345
1999-07-16,166.75,168.75,163.00,164.41,7649323
1999-07-19,166.00,169.50,161.00,163.31,12335890
1999-07-20,164.50,164.50,160.00,161.04,37063502
1999-07-21,163.00,166.00,159.00,160.44,22920466
1999-07-22,161.75,163.00,159.00,160.75,20485730
1999-07-23,162.50,162.50,160.00,162.00,12571655
1999-07-26,164.00,167.00,157.00,161.31,16721818
1999-07-27,163.00,166.00,163.00,163.98,24594423
1999-07-28,167.75,169.00,160.00,161.68,27788216
1999-07-29,162.75,164.75,160.50,164.23,41792955
1999-07-30,163.50,164.50,160.00,161.12,16105904
1999-08-02,164.00,166.50,161.00,164.64,19221948
1999-08-03,165.00,168.75,164.00,166.70,28868296
1999-08-04,165.75,173.00,164.50,168.59,24679786
1999-08-05,170.00,172.00,165.00,165.73,24706583
1999-08-06,172.00,174.00,169.00,171.64,19273351
1999-08-09,169.00,172.50,166.00,169.66,14214341
1999-08-10,167.50,169.00,165.00,167.02,5577279
1999-08-11,168.00,172.00,166.00,167.62,10806294
1999-08-12,172.50,175.50,170.50,173.48,15072288
1999-08-13,171.00,174.00,167.00,173.81,9884467
1999-08-16,171.25,178.50,168.50,172.91,14246122
1999-08-17,177.50,183.00,175.50,179.58,28678750
1999-08-18,180.50,181.50,174.75,178.31,32623424
1999-08-19,176.50,177.50,171.50,174.48,16564439
1999-08-20,176.25,177.50,171.00,172.73,12893453
1999-08-23,173.00,176.00,171.25,173.66,10810137
1999-08-24,172.50,174.00,170.25,170.93,13582118
1999-08-25,172.50,175.00,172.00,173.02,22549679
1999-08-26,173.75,180.00,171.50,176.92,15731472
1999-08-27,177.75,180.00,176.50,179.48,11020046
1999-08-31,184.25,186.25,177.50,184.25,31885662
1999-09-01,183.00,192.00,181.00,188.90,39481657
1999-09-02,190.50,194.00,187.00,190.98,38072152
1999-09-03,187.75,194.00,187.00,192.00,11079083
1999-09-06,191.50,201.00,186.00,197.00,20946003
1999-09-07,196.50,198.00,190.25,192.25,11975282
1999-09-08,193.50,194.50,190.00,192.50,19993911
1999-09-09,193.00,195.00,189.50,193.58,14947084
1999-09-10,192.50,194.00,190.00,191.97,17512585
1999-09-13,193.50,199.50,191.50,194.75,46557502
1999-09-14,194.25,197.00,192.00,195.48,16504890
1999-09-15,188.50,193.00,187.00,190.25,14904139
1999-09-16,189.00,191.00,185.00,188.98,16720571
1999-09-17,188.50,191.00,183.00,189.73,20098262
1999-09-20,189.50,189.50,181.00,185.00,29161621
1999-09-21,187.50,190.50,182.50,185.96,39277453
1999-09-22,182.00,184.75,178.00,184.00,12748149
1999-09-23,186.00,188.00,182.00,183.50,23128566
1999-09-27,182.00,188.00,181.00,184.02,15466258
1999-09-28,186.00,190.00,183.00,189.04,17104161
1999-09-29,189.00,194.50,187.75,191.11,32091234
1999-09-30,192.00,193.25,185.50,189.79,16128573
1999-10-01,187.72,192.00,180.75,181.25,13449517
1999-10-04,185.00,189.00,178.00,186.04,17722558
1999-10-05,187.00,193.00,186.50,190.89,12792876
1999-10-06,188.50,191.00,184.50,187.00,23970852
1999-10-07,189.00,191.50,185.00,187.00,22550692
1999-10-08,190.50,190.50,188.00,189.00,10624046
1999-10-11,188.50,190.50,185.50,188.95,7330540
1999-10-12,190.00,190.00,185.50,187.69,31190177
1999-10-13,186.75,190.25,185.50,189.50,11504147
1999-10-14,189.50,192.00,184.00,185.98,31222565
1999-10-15,184.00,184.50,176.00,178.50,23341525
1999-10-18,184.00,184.00,173.25,177.00,12473376
1999-10-19,180.00,190.00,179.00,183.72,22254038
1999-10-20,189.00,189.25,183.50,185.73,5326752
1999-10-21,183.00,188.00,180.50,183.38,7058359
1999-10-22,176.75,189.50,176.75,181.07,20369445
1999-10-25,184.00,186.00,178.00,178.99,8510619
1999-10-26,182.00,182.50,108.75,181.02,13621265
1999-10-27,179.75,182.00,179.00,180.29,13994967
1999-10-28,178.00,185.00,178.00,183.62,20894081
1999-10-29,181.75,184.50,179.50,181.91,14956810
1999-11-01,183.25,184.50,181.00,183.15,10625820
1999-11-02,182.00,187.75,182.00,185.40,12643935
1999-11-03,185.00,187.50,182.00,186.00,11775081
1999-11-04,187.25,187.50,180.50,182.02,20993353
1999-11-05,178.00,188.00,177.00,182.77,25416082
1999-11-08,186.25,187.00,180.00,181.52,11172367
1999-11-09,182.00,184.25,177.50,177.98,20914294
1999-11-10,180.00,184.00,178.50,182.00,17670500
1999-11-11,182.75,185.25,182.00,183.00,11280515
1999-11-12,183.00,191.00,182.50,188.00,17280219
1999-11-15,187.75,191.00,186.00,186.73,21831272
1999-11-16,183.00,192.00,183.00,187.00,24378444
1999-11-17,185.00,191.00,185.00,188.42,33591023
1999-11-18,186.00,191.50,181.00,184.50,41576410
1999-11-19,181.00,187.00,169.00,170.98,40565808
1999-11-22,171.00,176.00,170.00,174.75,24382008
1999-11-23,176.50,185.25,173.00,181.25,26581164
1999-11-24,185.00,186.00,175.00,176.55,34609736
1999-11-25,179.00,179.00,168.25,172.00,26311775
1999-11-26,171.00,176.00,169.00,174.56,38028390
1999-11-29,177.50,177.50,172.00,174.00,14023846
1999-11-30,175.00,176.50,167.50,168.27,21710183
1999-12-01,172.50,176.00,171.00,172.77,28733907
1999-12-02,178.00,178.00,173.50,175.49,20761128
1999-12-03,177.50,187.00,175.50,184.00,34712886
1999-12-06,186.50,186.50,176.75,179.00,11132035
1999-12-07,181.00,181.50,174.00,176.80,13411117
1999-12-08,177.50,185.50,175.00,181.66,30269545
1999-12-09,182.00,186.00,178.00,184.49,41791292
1999-12-10,182.00,187.00,174.84,179.48,17620496
1999-12-13,188.00,188.00,172.50,173.84,24212902
1999-12-14,176.00,179.50,172.50,177.27,43354740
1999-12-15,180.00,180.00,171.00,175.40,22506685
1999-12-16,175.00,182.00,172.50,179.86,15241523
1999-12-17,179.75,181.25,174.00,180.50,8620783
1999-12-20,181.00,183.00,175.00,179.61,10415191
1999-12-21,179.50,183.00,179.00,180.48,7412228
1999-12-22,182.00,186.00,179.00,185.00,7210374
1999-12-23,186.50,187.00,183.00,185.48,5793252
1999-12-24,187.00,189.50,182.00,184.00,3323991
1999-12-29,185.00,188.00,179.00,182.00,2346624
1999-12-30,183.00,190.00,181.00,188.00,4859066
2000-01-04,189.00,189.00,180.50,183.51,13910699
2000-01-05,176.00,186.50,176.00,184.74,11032518
2000-01-06,185.25,187.00,183.50,184.80,14460804
2000-01-07,187.00,189.00,180.00,183.27,18903806
2000-01-10,180.00,185.00,175.00,178.52,16423207
2000-01-11,180.00,180.00,169.00,170.52,23223632
2000-01-12,171.00,173.75,163.00,171.66,30894266
2000-01-13,170.25,173.00,167.00,168.57,31213469
2000-01-14,172.00,173.00,160.50,165.25,32218751
2000-01-17,170.50,174.00,161.50,163.11,38831552
2000-01-18,164.00,167.00,160.50,164.76,36304142
2000-01-19,165.00,174.25,161.00,169.05,32926340
2000-01-20,170.00,174.50,167.00,168.80,24076782
2000-01-21,172.50,174.75,167.00,170.17,17589141
2000-01-24,172.75,174.75,165.00,167.62,14689558
2000-01-25,167.75,170.00,162.00,165.00,13919491
2000-01-26,166.00,168.00,160.00,162.93,54365080
2000-01-27,168.00,168.00,161.00,165.14,15582380
2000-01-28,165.00,169.50,164.00,167.50,39645336
2000-01-31,163.50,166.00,162.00,163.84,24121888
2000-02-01,165.00,172.00,163.75,165.17,27185269
2000-02-02,167.00,168.79,162.75,163.58,22624285
2000-02-03,167.00,167.00,160.00,163.34,23214023
2000-02-04,164.00,164.00,158.50,159.00,62740880
2000-02-07,162.00,164.00,155.00,157.48,39668993
2000-02-08,160.00,161.00,155.25,158.30,42523055
2000-02-09,162.00,162.00,153.50,159.73,36951287
2000-02-10,160.00,166.50,154.25,162.50,33081931
2000-02-11,166.00,166.50,161.00,163.00,40006905
2000-02-14,163.00,166.50,161.00,164.80,15677138
2000-02-15,167.00,167.75,161.00,163.92,17897885
2000-02-16,164.75,175.00,162.75,173.35,41586272
2000-02-17,174.00,192.00,171.00,176.84,60041553
2000-02-18,177.00,187.00,175.00,185.32,55832310
2000-02-21,183.00,184.00,177.00,178.27,38534881
2000-02-22,175.50,179.00,167.00,169.80,64719446
2000-02-23,171.00,175.00,168.00,171.53,29545616
2000-02-24,173.25,174.50,169.00,170.48,20902244
2000-02-25,172.75,174.00,163.50,166.48,46562556
2000-02-28,170.00,174.50,167.50,168.33,15620723
2000-02-29,170.50,173.00,166.00,169.45,23178738
2000-03-01,170.50,187.25,170.25,185.50,60835264
2000-03-02,183.00,189.00,181.75,186.09,39110311
2000-03-03,181.50,184.00,175.50,180.40,21781038
2000-03-06,175.25,183.50,174.00,176.73,17733505
2000-03-07,176.00,178.75,170.25,173.50,20153604
2000-03-08,171.00,178.00,168.00,176.50,29127030
2000-03-09,174.50,181.00,174.50,177.27,17916409
2000-03-10,177.00,181.50,129.00,179.48,13026708
2000-03-13,183.00,183.00,173.50,175.32,11832797
2000-03-14,180.50,181.00,173.00,176.92,19110972
2000-03-15,180.00,187.50,181.74,185.59,46890134
2000-03-16,184.00,194.50,189.50,189.64,45542241
2000-03-17,194.00,194.50,186.00,188.59,37918774
2000-03-20,192.25,193.00,185.00,192.20,30656734
2000-03-21,192.00,197.50,190.00,193.75,29756819
2000-03-22,194.00,199.50,192.50,194.68,41927578
2000-03-23,194.50,196.00,190.00,193.45,20100933
2000-03-24,197.00,211.00,193.99,197.75,48704820
2000-03-27,205.00,210.00,197.00,205.60,28309269
2000-03-28,205.25,206.50,200.25,203.00,16400931
2000-03-29,201.00,210.00,199.00,203.18,20411823
2000-03-30,199.00,203.50,199.00,201.00,19446995
2000-03-31,196.00,217.00,196.00,208.75,37882483
2000-04-03,208.00,222.00,205.00,213.55,55868042
2000-04-04,214.75,223.00,213.00,220.37,30448254
2000-04-05,215.00,221.00,212.50,212.50,12711196
2000-04-06,211.50,215.25,200.00,208.12,50717380
2000-04-07,209.00,211.00,200.00,208.90,36878284
2000-04-10,201.00,212.00,201.00,206.95,20242690
2000-04-11,213.00,220.50,205.00,211.73,49134841
2000-04-12,208.00,225.00,208.00,220.68,38538619
2000-04-13,208.00,223.00,208.00,213.61,41799455
2000-04-14,208.50,220.00,207.00,217.00,19841725
2000-04-17,206.00,215.50,202.50,212.68,36747373
2000-04-18,214.00,216.50,207.00,209.60,70525148
2000-04-19,218.50,218.75,201.50,208.65,79546033
2000-04-20,213.00,216.50,206.25,212.26,10575100
2000-04-25,212.26,222.62,212.26,219.17,131381607
2000-04-26,219.00,219.50,212.50,217.36,25277886
2000-04-27,217.50,219.75,211.25,215.61,23201990
2000-04-28,214.00,220.11,200.00,216.60,24137034
2000-05-02,217.50,221.00,215.00,216.23,23437892
2000-05-03,214.25,219.00,205.00,205.85,14346735
2000-05-04,211.00,217.00,206.50,208.10,7974969
2000-05-05,201.00,214.00,201.00,210.10,16754164
2000-05-12,220.00,220.00,211.00,214.11,16607199
2000-05-15,218.00,218.00,208.25,210.69,46232517
2000-05-16,213.00,213.25,205.25,210.83,35803514
2000-05-17,211.25,211.25,205.00,210.45,20861604
2000-05-18,208.00,210.75,205.25,208.63,21199180
2000-05-19,207.00,208.00,202.25,206.25,20279201
2000-05-22,212.00,214.00,203.00,212.25,31904407
2000-05-23,212.75,214.00,209.00,210.00,12396129
2000-05-24,213.00,214.00,205.00,209.75,23122643
2000-05-25,213.00,213.00,206.50,207.75,16656480
2000-05-26,208.00,209.75,204.75,206.25,20974504
2000-05-30,206.00,210.25,204.00,205.00,22261295
2000-05-31,206.00,207.00,201.25,202.00,12108485
2000-06-01,206.50,206.50,197.00,203.25,26967826
2000-06-02,200.75,204.50,199.00,200.50,29333068
2000-06-05,200.50,212.00,200.00,207.50,18473174
2000-06-06,204.50,214.00,204.50,214.00,21842629
2000-06-07,209.25,215.00,209.00,213.50,18631411
2000-06-08,218.00,218.00,210.50,213.50,19845631
2000-06-09,212.00,218.00,210.00,213.75,11425294
2000-06-12,214.25,214.25,200.00,206.50,9211992
2000-06-13,207.00,216.00,203.00,206.00,35415168
2000-06-14,206.25,213.50,206.25,209.00,27192581
2000-06-15,213.89,216.00,208.00,210.00,25537044
2000-06-16,208.00,218.00,204.00,205.50,21511689
2000-06-19,217.75,217.75,203.50,207.25,12068441
2000-06-20,206.00,209.00,203.50,205.50,14381369
2000-06-21,203.75,207.25,200.50,203.25,13769807
2000-06-22,204.25,208.75,202.00,204.25,49439463
2000-06-23,207.00,209.00,199.75,207.00,21253493
2000-06-26,208.25,210.00,202.00,208.25,14546437
2000-06-27,206.00,210.00,206.00,206.00,14749929
2000-06-28,202.00,207.00,202.00,202.00,21694976
2000-06-29,199.50,204.50,199.00,199.50,29864602
2000-06-30,205.50,207.00,198.00,205.50,25223536
2000-07-03,202.00,203.50,192.50,202.00,34087125
2000-07-04,207.00,208.75,200.00,207.00,18086240
2000-07-05,209.75,210.00,203.50,209.75,14576432
2000-07-06,214.00,217.75,207.50,214.00,19775360
2000-07-07,212.50,215.75,206.25,212.50,13588194
2000-07-10,212.25,215.25,210.00,212.25,10227069
2000-07-11,209.00,214.00,208.75,209.00,20503994
2000-07-12,209.00,210.50,206.25,207.50,20415854
2000-07-13,209.00,209.00,205.00,206.00,14080264
2000-07-14,205.00,208.00,205.00,206.00,11719481
2000-07-17,206.00,209.50,205.00,209.25,19850970
2000-07-18,208.75,210.00,207.00,208.75,15329263
2000-07-19,209.25,213.00,207.25,211.75,19061985
2000-07-20,208.00,214.50,207.50,212.25,24667064
2000-07-21,212.00,215.75,210.25,214.00,18407057
2000-07-24,213.00,218.00,212.50,216.25,26878247
2000-07-25,216.50,218.00,214.00,217.50,29074799
2000-07-26,217.50,219.11,208.00,218.00,36115453
2000-07-27,217.50,223.00,216.00,221.00,23135165
2000-07-28,222.25,231.00,199.00,223.00,30570824
2000-07-31,213.25,224.00,213.25,220.00,28224327
2000-08-01,220.00,222.50,219.25,221.00,23324739
2000-08-02,222.75,227.50,216.75,227.00,19101894
2000-08-03,226.50,227.50,219.00,224.00,24475539
2000-08-04,227.50,228.00,221.00,227.00,48923517
2000-08-07,226.00,229.75,225.50,225.50,18201304
2000-08-08,224.00,229.00,224.00,228.50,17083237
2000-08-09,227.00,229.00,224.50,226.50,18685760
2000-08-10,222.00,227.00,220.25,222.00,10583247
2000-08-11,223.00,225.50,220.25,222.00,5787863
2000-08-14,222.00,228.50,221.00,226.25,24006586
2000-08-15,227.00,228.75,223.00,225.25,19171974
2000-08-16,227.00,227.00,220.50,221.00,13404675
2000-08-17,218.00,223.25,218.00,222.00,13814410
2000-08-18,221.61,224.00,219.00,221.50,13626213
2000-08-21,223.00,224.75,214.00,220.00,15620380
2000-08-22,220.00,222.50,215.75,216.50,15670361
2000-08-23,217.50,218.00,210.50,214.75,23193802
2000-08-24,215.75,216.00,211.75,214.00,25498413
2000-08-25,215.00,223.50,214.00,220.00,25937780
2000-08-29,221.75,222.00,213.00,215.00,15778105
2000-08-30,214.75,218.00,213.00,218.00,16610598
2000-08-31,218.25,218.75,212.00,216.75,15917808
2000-09-01,217.00,219.00,215.00,217.25,20719151
2000-09-04,221.00,221.00,215.00,217.75,5171501
2000-09-05,215.50,219.00,215.00,217.50,7400700
2000-09-06,219.00,219.00,212.50,213.25,18600613
2000-09-07,213.00,218.50,213.00,216.25,12266743
2000-09-08,219.00,219.00,212.50,215.75,12409770
2000-09-11,217.25,218.50,209.75,213.25,17289921
2000-09-12,211.25,214.00,205.00,208.50,17312289
2000-09-13,212.00,216.00,206.50,214.25,38232050
2000-09-14,216.00,218.00,213.00,215.00,13883089
2000-09-15,215.25,215.76,211.00,211.00,19772162
2000-09-18,211.75,218.50,208.00,216.50,13674613
2000-09-19,215.00,236.00,213.75,234.75,67049666
2000-09-20,235.00,241.25,225.00,238.00,43481132
2000-09-21,238.00,238.00,228.00,232.00,39233966
2000-09-22,228.00,245.00,228.00,237.75,35071961
2000-09-25,238.00,240.00,231.00,239.00,49650042
2000-09-26,237.50,241.00,230.00,239.75,15547838
2000-09-27,237.75,249.00,235.00,249.00,107202968
2000-09-28,223.00,250.00,223.00,245.00,33680842
2000-09-29,241.00,249.75,241.00,248.50,21775449
2000-10-02,247.00,248.50,243.75,244.00,128346693
2000-10-03,242.25,244.25,236.50,238.75,39527359
2000-10-04,230.00,242.00,233.50,241.25,14557558
2000-10-05,242.00,246.00,239.25,240.25,12333376
2000-10-06,242.00,247.00,239.00,246.25,20735078
2000-10-09,245.75,251.00,245.00,249.75,22398829
2000-10-10,246.00,256.00,246.00,251.00,32555038
2000-10-11,250.25,254.50,245.25,253.75,25630333
2000-10-12,253.00,253.50,246.00,247.00,17110241
2000-10-13,244.00,251.50,244.00,248.75,31118814
2000-10-16,248.00,261.75,248.00,259.50,36860657
2000-10-17,260.50,265.00,257.00,261.00,42006234
2000-10-18,259.00,272.00,255.00,268.00,35191855
2000-10-19,268.00,269.00,257.75,258.50,34129019
2000-10-20,260.00,278.00,254.00,259.00,16109129
2000-10-23,260.75,266.00,256.00,261.00,27066588
2000-10-24,261.75,264.00,253.25,255.50,13757145
2000-10-25,254.00,261.00,254.00,257.00,21384915
2000-10-26,259.00,265.00,256.00,262.75,10226988
2000-10-27,258.00,272.00,257.50,270.50,11327704
2000-10-30,273.00,275.00,263.00,269.50,8815507
2000-10-31,269.50,274.50,257.50,262.75,23182651
2000-11-01,266.25,266.50,258.75,263.00,18287754
2000-11-02,266.75,266.75,257.00,260.75,14358592
2000-11-03,262.25,264.75,256.50,260.25,11731323
2000-11-06,258.50,267.00,258.50,264.75,9800967
2000-11-07,264.00,270.00,264.00,267.50,23507759
2000-11-08,266.00,269.00,265.50,268.00,17611293
2000-11-09,268.00,270.00,266.00,268.25,22205074
2000-11-10,270.00,277.75,268.75,277.75,27443146
2000-11-13,280.00,285.50,272.00,272.00,15533765
2000-11-14,278.00,279.50,272.00,274.25,27930938
2000-11-15,274.25,275.00,268.50,274.00,21102296
2000-11-16,276.00,277.50,269.00,270.75,33647056
2000-11-17,274.00,278.00,268.00,273.00,17628835
2000-11-20,272.00,278.25,272.00,276.50,13511915
2000-11-21,277.75,286.75,272.00,286.00,27711750
2000-11-22,283.00,292.50,281.00,283.75,43454249
2000-11-23,286.00,286.00,269.00,276.50,40419758
2000-11-24,279.00,279.50,272.00,275.00,23361054
2000-11-27,276.00,280.00,264.00,266.00,18847376
2000-11-28,273.00,274.50,266.25,267.00,23993754
2000-11-29,270.50,273.75,266.00,271.50,25186091
2000-11-30,272.62,285.00,271.75,283.00,37429837
2000-12-01,284.00,284.00,268.00,272.50,22586288
2000-12-04,281.00,284.00,262.00,278.25,10496426
2000-12-05,277.25,284.50,270.30,275.00,21831547
2000-12-06,277.00,277.00,259.00,263.00,35133858
2000-12-07,269.00,274.25,254.25,270.75,29801235
2000-12-08,273.25,276.00,267.00,272.00,42925288
2000-12-11,273.00,274.25,259.00,262.00,37468773
2000-12-12,261.00,273.00,260.00,266.00,25808140
2000-12-13,267.00,269.00,264.00,265.25,18092776
2000-12-14,265.50,268.75,264.25,266.00,18734237
2000-12-15,269.75,373.22,265.00,269.00,34599940
2000-12-18,270.75,279.50,270.75,279.50,14314903
2000-12-19,279.50,285.50,274.50,284.75,16101067
2000-12-20,282.00,285.75,279.00,284.50,28520990
2000-12-21,285.00,287.50,271.75,275.00,14447102
2000-12-22,277.00,283.25,271.00,276.00,4979038
2000-12-27,274.00,284.75,274.00,284.75,5876771
2000-12-28,281.00,293.50,278.00,282.00,8060081
2000-12-29,282.50,286.00,272.00,272.75,3547197
2001-01-02,271.00,283.00,271.00,276.25,12170043
2001-01-03,273.25,282.50,273.25,274.00,19160141
2001-01-04,273.00,273.00,251.75,257.00,72866858
2001-01-05,258.00,265.00,257.25,261.00,41138691
2001-01-08,260.00,264.00,258.50,259.75,25672417
2001-01-09,261.00,263.50,256.00,256.50,23715254
2001-01-10,255.00,264.00,255.00,261.00,22333652
2001-01-11,259.00,265.00,257.00,263.75,15997242
2001-01-12,264.00,269.00,255.00,257.50,21984888
2001-01-15,274.00,274.00,256.00,260.00,40585863
2001-01-16,260.00,263.95,249.50,251.00,34124751
2001-01-17,248.50,253.25,246.50,247.50,33841831
2001-01-18,250.00,250.00,241.10,246.00,86302332
2001-01-19,249.75,251.50,241.75,243.00,60151927
2001-01-22,242.00,249.00,241.50,243.75,31299593
2001-01-23,247.60,250.45,245.10,247.00,29333878
2001-01-24,249.00,249.00,244.00,244.00,25536295
2001-01-25,246.35,247.75,243.50,246.75,39890858
2001-01-26,247.25,254.50,244.50,251.00,29481175
2001-01-29,253.00,253.00,244.50,247.75,25625254
2001-01-30,247.00,249.00,245.00,245.75,33998066
2001-01-31,249.50,249.50,233.80,241.00,66992733
2001-02-01,243.00,252.00,241.36,251.00,46395773
2001-02-02,252.00,260.00,250.50,258.00,56177974
2001-02-05,257.00,261.75,255.25,258.75,36394576
2001-02-06,261.00,261.00,252.00,257.00,17370648
2001-02-07,259.00,263.50,255.50,262.00,31586590
2001-02-08,261.00,265.00,260.00,263.00,25389732
2001-02-09,263.00,264.00,254.00,256.00,29855203
2001-02-12,255.25,262.00,254.00,260.00,15765771
2001-02-13,260.00,264.00,257.00,261.00,23446485
2001-02-14,260.00,271.00,255.50,267.00,43001443
2001-02-15,269.00,270.00,263.00,264.25,17068540
2001-02-16,265.00,269.00,261.00,261.00,23094270
2001-02-19,260.75,269.75,260.75,268.50,16329399
2001-02-20,271.25,273.00,265.00,266.00,41006073
2001-02-21,268.25,270.00,265.00,268.25,25864323
2001-02-22,268.00,270.00,261.25,268.00,21775304
2001-02-23,270.00,280.25,267.00,271.00,33277306
2001-02-26,270.00,273.75,262.75,263.50,28546211
2001-02-27,264.50,264.50,256.00,259.00,25924902
2001-02-28,264.75,265.75,258.75,262.50,26849437
2001-03-01,263.50,267.70,260.50,265.50,28785177
2001-03-02,265.00,266.00,257.00,260.00,24310662
2001-03-05,260.00,262.50,256.25,261.50,14261011
2001-03-06,260.00,262.75,256.00,258.75,36222723
2001-03-07,259.00,261.00,256.00,258.25,20137014
2001-03-08,260.00,263.25,257.18,258.50,19224362
2001-03-09,260.00,260.00,254.00,255.00,10106160
2001-03-12,255.50,257.75,252.50,255.25,18923995
2001-03-13,255.00,257.00,250.00,251.75,24821886
2001-03-14,251.25,254.25,243.00,250.25,21529372
2001-03-15,245.00,256.60,245.00,256.50,28181372
2001-03-16,257.00,257.00,243.50,248.75,30104572
2001-03-19,258.00,258.00,245.25,249.50,21865481
2001-03-20,251.50,251.50,246.50,248.25,20067362
2001-03-21,246.00,248.50,239.25,246.00,17146519
2001-03-22,246.00,248.75,241.00,248.00,23494877
2001-03-23,250.00,256.50,248.50,248.50,16970481
2001-03-26,255.00,256.00,243.00,251.00,23989662
2001-03-27,252.00,257.00,250.50,254.50,46596183
2001-03-28,256.00,256.00,246.75,249.50,28431085
2001-03-29,250.00,250.50,246.75,248.50,32446624
2001-03-30,256.50,256.50,245.00,251.00,26055096
2001-04-02,249.14,254.00,247.75,253.00,23574856
2001-04-03,253.00,264.00,250.50,258.00,39994228
2001-04-04,258.00,295.50,254.48,259.00,23690442
2001-04-05,260.00,262.75,257.78,260.00,36237080
2001-04-06,264.75,264.75,256.00,262.00,25636058
2001-04-09,265.00,274.00,262.00,269.50,35147306
2001-04-10,265.50,269.50,255.75,259.25,51854736
2001-04-11,262.00,264.88,256.00,258.00,37784140
2001-04-12,260.00,263.00,249.00,250.50,40231168
2001-04-17,255.00,259.00,250.25,258.25,26866624
